autor=kaelwu
home=3157.69995,-1973,2.3
Def=2978.3999,-2090.8999,2.2
Att=3157.69995,-1973,2.2
Obszar=3172.8999,-1941.59998,2961.8999,-2124.19995
interior=0
Granat=1
Object=4241,3067.3999,-2033,1.2,0,0,356
Object=8673,2971.30005,-2125.69995,2.7,0,0,356
Object=8673,2991.80005,-2127,2.7,0,0,355.995
Object=8673,3012.19995,-2128.30005,2.7,0,0,355.995
Object=8673,3032.6001,-2129.69995,2.7,0,0,355.995
Object=8673,3053.19995,-2131.19995,2.7,0,0,355.995
Object=8673,3073.5,-2132.69995,2.7,0,0,355.995
Object=8673,3093.69995,-2134.19995,2.7,0,0,355.995
Object=8673,3114.19995,-2135.69995,2.7,0,0,355.995
Object=8673,3134.6001,-2137.1001,2.7,0,0,355.995
Object=8673,3150.8999,-2138.19995,2.7,0,0,355.995
Object=8673,3160.5,-2128.8999,2.7,0,0,265.995
Object=8673,3162,-2108.30005,2.7,0,0,265.995
Object=8673,3163.5,-2088,2.7,0,0,265.995
Object=8673,3165,-2067.3999,2.7,0,0,265.995
Object=8673,3166.3999,-2047,2.7,0,0,265.995
Object=8673,3167.80005,-2026.5,2.7,0,0,265.995
Object=8673,3169.19995,-2006,2.7,0,0,265.995
Object=8673,3170.6001,-1985.59998,2.7,0,0,265.995
Object=8673,3172,-1965.09998,2.7,0,0,265.995
Object=8673,3173.3999,-1944.59998,2.7,0,0,265.995
Object=8673,2974.19995,-1937.59998,2.7,0,0,265.995
Object=8673,2972.80005,-1958.19995,2.7,0,0,265.995
Object=8673,2971.3999,-1978.69995,2.7,0,0,265.995
Object=8673,2970,-1999.19995,2.7,0,0,265.995
Object=8673,2968.5,-2019.59998,2.7,0,0,265.995
Object=8673,2967,-2040.09998,2.7,0,0,265.995
Object=8673,2965.5,-2060.6001,2.7,0,0,265.995
Object=8673,2964.1001,-2081.19995,2.7,0,0,265.995
Object=8673,2962.69995,-2101.6001,2.7,0,0,265.995
Object=8673,2961.30005,-2122,2.7,0,0,265.995
Object=8673,3005.19995,-1929.30005,2.7,0,0,175.99
Object=8673,2984.80005,-1927.80005,2.7,0,0,175.99
Object=8673,3025.6001,-1930.69995,2.7,0,0,175.99
Object=8673,3046.1001,-1932.09998,2.7,0,0,175.99
Object=8673,3066.6001,-1933.59998,2.7,0,0,175.99
Object=8673,3084.8999,-1934.80005,2.7,0,0,175.99
Object=8673,3105.30005,-1936.30005,2.7,0,0,175.99
Object=8673,3125.69995,-1937.80005,2.7,0,0,175.99
Object=8673,3146.1001,-1939.09998,2.7,0,0,175.99
Object=8673,3166.3999,-1940.59998,2.7,0,0,175.99
Object=3866,2989.3999,-1939,9,0,0,356
Object=3866,2989.3999,-1939,9,0,0,356
Object=3866,2973,-2111.69995,9,0,0,85.995
Object=3866,3146.3999,-2127,9,0,0,175.995
Object=3866,3162.19995,-1953.5,9,0,0,265.99
Object=3887,3089.5,-2035,9.1,0,0,0
Object=3887,3072.1001,-2061.30005,9.1,0,0,182
Object=8493,3070.19995,-2169.80005,16.1,0,0,268
Object=3375,3047.5,-1977.19995,5.8,0,0,86
Object=3375,2996.30005,-2095.8999,5.8,0,0,85.995
Object=12915,3127.80005,-2093.30005,1.2,0,0,0
Object=12915,3134.19995,-1976.69995,1.2,0,0,0
Object=16406,3071.1001,-2126.3999,4.7,0,0,88
Object=16406,3081.19995,-1941.90002,3.7,0,0,267.995
Object=5817,3086.5,-2065.5,2.9,0,0,0
Object=5817,3088.1001,-2050.80005,11.8,0,0,0
Object=5817,3076.1001,-2030.5,3.6,0,0,178
Object=5817,3073.1001,-2046.19995,10,0,0,186
Object=1458,3145.3999,-2012.40002,1.2,0,0,0
Object=13369,3142.6001,-2044.19995,3.3,0,0,90
Object=13369,3006.5,-2041.69995,2.5,0,0,90
Object=841,2989.1001,-1994.5,1.3,0,0,0
Object=13591,3094.69995,-1988.19995,1.4,0,0,0
Object=13591,3051.1001,-2006.59998,1,0,0,0
Object=13591,3055.69995,-1951.69995,1.8,0,0,0
Object=13591,3105,-1954.69995,1.4,0,0,0
Object=13591,3105.19995,-2012.69995,1.4,0,0,0
Object=13591,3120.30005,-2058.8999,1.4,0,0,0
Object=13591,3150.8999,-2023.69995,1.1,0,0,0
Object=13591,3109.1001,-2112.69995,1.4,0,0,0
Object=13591,3089.3999,-2102.80005,1.1,0,0,0
Object=13591,3046.5,-2106.19995,1.4,0,0,0
Object=13591,3028.8999,-2080.19995,1.1,0,0,0
Object=13591,3052.80005,-2076.3999,1.1,0,0,0
Object=13591,3017.30005,-2060.30005,1.7,0,0,0
Object=13591,3000.5,-1992.30005,1.4,0,0,0
Object=13591,3014.1001,-1979.80005,1.4,0,0,0
Object=13591,3023.69995,-2017.30005,1.4,0,0,0
Object=853,2989.6001,-2019.19995,1.6,0,0,0
