autor=kaelwu
home=2963.69995, -1151.5,0
Def=2928.6001,-1133.19995,5.7
Att=2979.8999,-1132.90002,5.7
Obszar=2984.30005,-1105.59998,2923.6001,-1156.40002
interior=0	
Granat=0	   
Object=8493, 2980.5, -1120.69995, 17, 0, 0, 0
Object=8493, 2929.19995, -1120.80005, 17, 0, 0, 0
Object=3092, 2980.1001, -1138.40002, 5.7, 0, 0, 0
Object=3092, 2928.5, -1138.5, 5.7, 0, 0, 0
Object=8615, 2934.3999, -1131.19995, 3, 0, 0, 90
Object=8615, 2974.3999, -1130.69995, 3, 0, 0, 265.99
Object=2404, 2981.3999, -1117.19995, 7, 0, 0, 0
Object=2406, 2978.69995, -1117.09998, 7, 0, 0, 0
Object=2406, 2927, -1117.30005, 7, 0, 0, 0
Object=2404, 2930, -1117.40002, 7.1, 0, 0, 0
Object=1598, 2928.69995, -1111.69995, 6.8, 0, 0, 0
Object=1598, 2979.69995, -1112.19995, 6.8, 0, 0, 0
Object=12990, 2935.30005, -1135.30005, 0, 0, 0, 0
Object=12990, 2973.69995, -1129.80005, 0, 0, 0, 0
Object=17068, 2948.69995, -1132.59998, 0, 0, 0, 267.995
Object=17068, 2960.3999, -1133, 0, 0, 0, 267.995
Object=1601, 2965, -1120.69995, 0, 0, 0, 0
Object=1601, 2962.3999, -1113, 0, 0, 0, 0
Object=1601, 2962.69995, -1126.09998, 0, 0, 0, 0
Object=1601, 2957.3999, -1112.90002, 0, 0, 0, 0
Object=1601, 2957.3999, -1124.80005, 0, 0, 0, 0
Object=1601, 2951.30005, -1113.19995, 0, 0, 0, 0
Object=1601, 2948.69995, -1124.59998, 0, 0, 0, 0
Object=1601, 2950.30005, -1113.30005, 0, 0, 0, 0
Object=1601, 2953.5, -1117.59998, 0, 0, 0, 0
Object=1601, 2943.19995, -1142.40002, 0, 0, 0, 0
Object=1601, 2946.69995, -1148.5, 0, 0, 0, 0
Object=1601, 2946.8999, -1140.19995, 0, 0, 0, 0
Object=1601, 2950.8999, -1146.5, 0, 0, 0, 0
Object=1601, 2951.5, -1139.5, 0, 0, 0, 0
Object=1601, 2957.80005, -1152.30005, 0, 0, 0, 0
Object=1601, 2959.19995, -1142.30005, 0, 0, 0, 0
Object=1601, 2963.69995, -1151.5, 0, 0, 0, 0
Object=1601, 2964.3999, -1142.09998, 0, 0, 0, 0
Object=1601, 2967.3999, -1147.59998, 0, 0, 0, 0
Object=1601, 2967, -1140.09998, 0, 0, 0, 0
Object=1601, 2968, -1125.90002, 0, 0, 0, 0
Object=1601, 2967, -1114.59998, 0, 0, 0, 0
Object=1601, 2947.6001, -1109.90002, 0, 0, 0, 0
Object=1601, 2943.8999, -1118.69995, 0, 0, 0, 0
Object=1601, 2948.30005, -1116.5, 0, 0, 0, 0
Object=1607, 2959.6001, -1117, 0, 0, 0, 0
Object=1608, 2942.6001, -1143.40002, 0, 0, 0, 0
Object=2410, 2963.1001, -1117.5, 0.2, 0, 0, 0
Object=2410, 2952.8999, -1142.90002, 0, 0, 0, 0
